Tag,Document Path,Document Length,Time taken for tests,Complete requests,Failed requests,Concurrency Level,Total transferred,Requests per second (mean),Transfer rate,Time per request
"Docker+SDN+Encrypted","/ping/300000","300000","42.514","1000","0","50","300155000","23.52","6894.69","42.514"
"Docker+SDN+Encrypted","/ping/400000","400000","57.252","1000","0","50","400155000","17.47","6825.53","57.252"
"Docker+SDN+Encrypted","/ping/500000","500000","70.141","1000","0","50","500155000","14.26","6963.61","70.141"
"Docker+SDN+Encrypted","/ping/10","10","1.734","1000","0","50","165000","576.84","92.95","1.734"
"Docker+SDN+Encrypted","/ping/20","20","2.642","1000","0","50","175000","378.51","64.69","2.642"
"Docker+SDN+Encrypted","/ping/30","30","1.676","1000","0","50","185000","596.65","107.79","1.676"
"Docker+SDN+Encrypted","/ping/40","40","1.736","1000","0","50","195000","576.00","109.69","1.736"
"Docker+SDN+Encrypted","/ping/50","50","1.700","1000","0","50","205000","588.24","117.76","1.700"
"Docker+SDN+Encrypted","/ping/60","60","2.651","1000","0","50","215000","377.25","79.21","2.651"
"Docker+SDN+Encrypted","/ping/70","70","1.749","1000","0","50","225000","571.77","125.63","1.749"
"Docker+SDN+Encrypted","/ping/80","80","1.702","1000","0","50","235000","587.52","134.83","1.702"
"Docker+SDN+Encrypted","/ping/90","90","1.826","1000","0","50","245000","547.73","131.05","1.826"
"Docker+SDN+Encrypted","/ping/100","100","1.791","1000","0","50","255000","558.28","139.03","1.791"
"Docker+SDN+Encrypted","/ping/100","100","2.209","1000","0","50","255000","452.63","112.72","2.209"
"Docker+SDN+Encrypted","/ping/200","200","1.705","1000","0","50","355000","586.38","203.28","1.705"
"Docker+SDN+Encrypted","/ping/300","300","2.715","1000","0","50","455000","368.32","163.66","2.715"
"Docker+SDN+Encrypted","/ping/400","400","1.745","1000","0","50","555000","573.20","310.67","1.745"
"Docker+SDN+Encrypted","/ping/500","500","2.520","1000","0","50","655000","396.82","253.82","2.520"
"Docker+SDN+Encrypted","/ping/600","600","2.444","1000","0","50","755000","409.14","301.66","2.444"
"Docker+SDN+Encrypted","/ping/700","700","2.444","1000","0","50","855000","409.16","341.63","2.444"
"Docker+SDN+Encrypted","/ping/800","800","2.387","1000","0","50","955000","418.98","390.74","2.387"
"Docker+SDN+Encrypted","/ping/900","900","1.916","1000","0","50","1055000","521.81","537.61","1.916"
"Docker+SDN+Encrypted","/ping/1000","1000","2.454","1000","0","50","1155000","407.58","459.72","2.454"
"Docker+SDN+Encrypted","/ping/1000","1000","1.832","1000","0","50","1155000","545.99","615.84","1.832"
"Docker+SDN+Encrypted","/ping/2000","2000","2.669","1000","0","50","2155000","374.70","788.55","2.669"
"Docker+SDN+Encrypted","/ping/3000","3000","3.129","1000","0","50","3155000","319.60","984.71","3.129"
"Docker+SDN+Encrypted","/ping/4000","4000","3.035","1000","0","50","4155000","329.45","1336.79","3.035"
"Docker+SDN+Encrypted","/ping/5000","5000","3.454","1000","0","50","5155000","289.52","1457.52","3.454"
"Docker+SDN+Encrypted","/ping/6000","6000","3.612","1000","0","50","6155000","276.85","1664.06","3.612"
"Docker+SDN+Encrypted","/ping/7000","7000","3.622","1000","0","50","7155000","276.09","1929.16","3.622"
"Docker+SDN+Encrypted","/ping/8000","8000","3.748","1000","0","50","8155000","266.80","2124.78","3.748"
"Docker+SDN+Encrypted","/ping/9000","9000","4.292","1000","0","50","9155000","232.98","2082.96","4.292"
"Docker+SDN+Encrypted","/ping/10000","10000","4.203","1000","0","50","10155000","237.94","2359.67","4.203"
"Docker+SDN+Encrypted","/ping/10000","10000","4.206","1000","0","50","10155000","237.73","2357.55","4.206"
"Docker+SDN+Encrypted","/ping/20000","20000","5.245","1000","0","50","20155000","190.67","3752.82","5.245"
"Docker+SDN+Encrypted","/ping/30000","30000","6.666","1000","0","50","30155000","150.01","4417.54","6.666"
"Docker+SDN+Encrypted","/ping/40000","40000","8.010","1000","0","50","40155000","124.84","4895.54","8.010"
"Docker+SDN+Encrypted","/ping/50000","50000","9.914","1000","0","50","50155000","100.87","4940.61","9.914"
"Docker+SDN+Encrypted","/ping/60000","60000","12.034","1000","0","50","60155000","83.10","4881.68","12.034"
"Docker+SDN+Encrypted","/ping/70000","70000","11.848","1000","0","50","70155000","84.40","5782.23","11.848"
"Docker+SDN+Encrypted","/ping/80000","80000","15.303","1000","0","50","80155000","65.35","5115.03","15.303"
"Docker+SDN+Encrypted","/ping/90000","90000","14.409","1000","0","50","90155000","69.40","6110.38","14.409"
"Docker+SDN+Encrypted","/ping/100000","100000","15.907","1000","0","50","100155000","62.86","6148.61","15.907"
"Docker+SDN+Encrypted","/ping/100000","100000","16.152","1000","0","50","100155000","61.91","6055.46","16.152"
"Docker+SDN+Encrypted","/ping/200000","200000","28.826","1000","0","50","200155000","34.69","6780.92","28.826"
"Docker+SDN+Encrypted","/ping/300000","300000","45.591","1000","0","50","300155000","21.93","6429.33","45.591"
"Docker+SDN+Encrypted","/ping/400000","400000","69.001","1000","0","50","400155000","14.49","5663.34","69.001"
"Docker+SDN+Encrypted","/ping/500000","500000","70.612","1000","0","50","500155000","14.16","6917.09","70.612"
"Docker+SDN+Encrypted","/ping/10","10","1.710","1000","0","50","165000","584.83","94.23","1.710"
"Docker+SDN+Encrypted","/ping/20","20","1.847","1000","0","50","175000","541.33","92.51","1.847"
"Docker+SDN+Encrypted","/ping/30","30","1.696","1000","0","50","185000","589.62","106.52","1.696"
"Docker+SDN+Encrypted","/ping/40","40","1.868","1000","0","50","195000","535.22","101.92","1.868"
"Docker+SDN+Encrypted","/ping/50","50","2.580","1000","0","50","205000","387.58","77.59","2.580"
"Docker+SDN+Encrypted","/ping/60","60","1.747","1000","0","50","215000","572.37","120.17","1.747"
"Docker+SDN+Encrypted","/ping/70","70","2.499","1000","0","50","225000","400.10","87.91","2.499"
"Docker+SDN+Encrypted","/ping/80","80","1.723","1000","0","50","235000","580.33","133.18","1.723"
"Docker+SDN+Encrypted","/ping/90","90","2.679","1000","0","50","245000","373.33","89.32","2.679"
"Docker+SDN+Encrypted","/ping/100","100","1.716","1000","0","50","255000","582.62","145.08","1.716"
"Docker+SDN+Encrypted","/ping/100","100","1.750","1000","0","50","255000","571.56","142.33","1.750"
"Docker+SDN+Encrypted","/ping/200","200","1.679","1000","0","50","355000","595.57","206.47","1.679"
"Docker+SDN+Encrypted","/ping/300","300","1.707","1000","0","50","455000","585.92","260.35","1.707"
"Docker+SDN+Encrypted","/ping/400","400","1.767","1000","0","50","555000","565.94","306.74","1.767"
"Docker+SDN+Encrypted","/ping/500","500","2.423","1000","0","50","655000","412.64","263.94","2.423"
"Docker+SDN+Encrypted","/ping/600","600","1.960","1000","0","50","755000","510.22","376.19","1.960"
"Docker+SDN+Encrypted","/ping/700","700","2.688","1000","0","50","855000","371.97","310.58","2.688"
"Docker+SDN+Encrypted","/ping/800","800","2.151","1000","0","50","955000","464.86","433.54","2.151"
"Docker+SDN+Encrypted","/ping/900","900","2.665","1000","0","50","1055000","375.19","386.54","2.665"
"Docker+SDN+Encrypted","/ping/1000","1000","1.837","1000","0","50","1155000","544.40","614.05","1.837"
"Docker+SDN+Encrypted","/ping/1000","1000","1.927","1000","0","50","1155000","519.02","585.42","1.927"
"Docker+SDN+Encrypted","/ping/2000","2000","2.351","1000","0","50","2155000","425.38","895.21","2.351"
"Docker+SDN+Encrypted","/ping/3000","3000","3.159","1000","0","50","3155000","316.54","975.29","3.159"
"Docker+SDN+Encrypted","/ping/4000","4000","2.937","1000","0","50","4155000","340.46","1381.44","2.937"
"Docker+SDN+Encrypted","/ping/5000","5000","3.539","1000","0","50","5155000","282.60","1422.66","3.539"
"Docker+SDN+Encrypted","/ping/6000","6000","3.157","1000","0","50","6155000","316.73","1903.78","3.157"
"Docker+SDN+Encrypted","/ping/7000","7000","3.575","1000","0","50","7155000","279.70","1954.32","3.575"
"Docker+SDN+Encrypted","/ping/8000","8000","3.597","1000","0","50","8155000","278.04","2214.31","3.597"
"Docker+SDN+Encrypted","/ping/9000","9000","4.300","1000","0","50","9155000","232.55","2079.10","4.300"
"Docker+SDN+Encrypted","/ping/10000","10000","4.152","1000","0","50","10155000","240.85","2388.54","4.152"
"Docker+SDN+Encrypted","/ping/10000","10000","4.249","1000","0","50","10155000","235.33","2333.82","4.249"
"Docker+SDN+Encrypted","/ping/20000","20000","5.684","1000","0","50","20155000","175.94","3462.98","5.684"
"Docker+SDN+Encrypted","/ping/30000","30000","6.975","1000","0","50","30155000","143.38","4222.27","6.975"
"Docker+SDN+Encrypted","/ping/40000","40000","8.084","1000","0","50","40155000","123.70","4850.57","8.084"
"Docker+SDN+Encrypted","/ping/50000","50000","9.057","1000","0","50","50155000","110.41","5407.89","9.057"
"Docker+SDN+Encrypted","/ping/60000","60000","15.106","1000","0","50","60155000","66.20","3888.78","15.106"
"Docker+SDN+Encrypted","/ping/70000","70000","12.752","1000","0","50","70155000","78.42","5372.43","12.752"
"Docker+SDN+Encrypted","/ping/80000","80000","14.783","1000","0","50","80155000","67.65","5295.06","14.783"
"Docker+SDN+Encrypted","/ping/90000","90000","14.613","1000","0","50","90155000","68.43","6024.77","14.613"
"Docker+SDN+Encrypted","/ping/100000","100000","15.897","1000","0","50","100155000","62.90","6152.41","15.897"
"Docker+SDN+Encrypted","/ping/100000","100000","16.846","1000","0","50","100155000","59.36","5806.04","16.846"
"Docker+SDN+Encrypted","/ping/200000","200000","32.012","1000","0","50","200155000","31.24","6105.94","32.012"
"Docker+SDN+Encrypted","/ping/300000","300000","48.263","1000","0","50","300155000","20.72","6073.36","48.263"
"Docker+SDN+Encrypted","/ping/400000","400000","56.954","1000","0","50","400155000","17.56","6861.28","56.954"
"Docker+SDN+Encrypted","/ping/500000","500000","92.156","1000","0","50","500155000","10.85","5300.09","92.156"
"Docker+SDN+Encrypted","/ping/10","10","2.262","1000","0","50","165000","442.03","71.23","2.262"
"Docker+SDN+Encrypted","/ping/20","20","1.996","1000","0","50","175000","501.07","85.63","1.996"
"Docker+SDN+Encrypted","/ping/30","30","1.847","1000","0","50","185000","541.34","97.80","1.847"
"Docker+SDN+Encrypted","/ping/40","40","2.710","1000","0","50","195000","368.97","70.26","2.710"
"Docker+SDN+Encrypted","/ping/50","50","1.973","1000","0","50","205000","506.84","101.47","1.973"
"Docker+SDN+Encrypted","/ping/60","60","1.824","1000","0","50","215000","548.12","115.08","1.824"
"Docker+SDN+Encrypted","/ping/70","70","1.767","1000","0","50","225000","565.88","124.34","1.767"
"Docker+SDN+Encrypted","/ping/80","80","1.742","1000","0","50","235000","574.06","131.74","1.742"
"Docker+SDN+Encrypted","/ping/90","90","1.873","1000","0","50","245000","533.99","127.76","1.873"
"Docker+SDN+Encrypted","/ping/100","100","1.886","1000","0","50","255000","530.16","132.02","1.886"
"Docker+SDN+Encrypted","/ping/100","100","2.643","1000","0","50","255000","378.42","94.24","2.643"
"Docker+SDN+Encrypted","/ping/200","200","1.719","1000","0","50","355000","581.80","201.70","1.719"
"Docker+SDN+Encrypted","/ping/300","300","1.723","1000","0","50","455000","580.26","257.83","1.723"
"Docker+SDN+Encrypted","/ping/400","400","1.817","1000","0","50","555000","550.47","298.35","1.817"
"Docker+SDN+Encrypted","/ping/500","500","1.783","1000","0","50","655000","560.89","358.77","1.783"
"Docker+SDN+Encrypted","/ping/600","600","1.778","1000","0","50","755000","562.28","414.57","1.778"
"Docker+SDN+Encrypted","/ping/700","700","2.509","1000","0","50","855000","398.58","332.80","2.509"
"Docker+SDN+Encrypted","/ping/800","800","1.855","1000","0","50","955000","539.21","502.88","1.855"
"Docker+SDN+Encrypted","/ping/900","900","2.202","1000","0","50","1055000","454.14","467.88","2.202"
"Docker+SDN+Encrypted","/ping/1000","1000","2.120","1000","0","50","1155000","471.68","532.02","2.120"
"Docker+SDN+Encrypted","/ping/1000","1000","1.803","1000","0","50","1155000","554.72","625.69","1.803"
"Docker+SDN+Encrypted","/ping/2000","2000","2.743","1000","0","50","2155000","364.55","767.19","2.743"
"Docker+SDN+Encrypted","/ping/3000","3000","2.521","1000","0","50","3155000","396.60","1221.96","2.521"
"Docker+SDN+Encrypted","/ping/4000","4000","3.191","1000","0","50","4155000","313.42","1271.72","3.191"
"Docker+SDN+Encrypted","/ping/5000","5000","3.294","1000","0","50","5155000","303.62","1528.46","3.294"
"Docker+SDN+Encrypted","/ping/6000","6000","3.348","1000","0","50","6155000","298.71","1795.50","3.348"
"Docker+SDN+Encrypted","/ping/7000","7000","3.460","1000","0","50","7155000","288.98","2019.21","3.460"
"Docker+SDN+Encrypted","/ping/8000","8000","4.207","1000","0","50","8155000","237.71","1893.05","4.207"
"Docker+SDN+Encrypted","/ping/9000","9000","3.990","1000","0","50","9155000","250.63","2240.78","3.990"
"Docker+SDN+Encrypted","/ping/10000","10000","4.221","1000","0","50","10155000","236.91","2349.45","4.221"
"Docker+SDN+Encrypted","/ping/10000","10000","4.141","1000","0","50","10155000","241.49","2394.89","4.141"
"Docker+SDN+Encrypted","/ping/20000","20000","5.239","1000","0","50","20155000","190.87","3756.89","5.239"
"Docker+SDN+Encrypted","/ping/30000","30000","6.445","1000","0","50","30155000","155.17","4569.40","6.445"
"Docker+SDN+Encrypted","/ping/40000","40000","7.998","1000","0","50","40155000","125.03","4902.97","7.998"
"Docker+SDN+Encrypted","/ping/50000","50000","8.561","1000","0","50","50155000","116.81","5721.10","8.561"
"Docker+SDN+Encrypted","/ping/60000","60000","11.981","1000","0","50","60155000","83.46","4903.02","11.981"
"Docker+SDN+Encrypted","/ping/70000","70000","12.670","1000","0","50","70155000","78.93","5407.31","12.670"
"Docker+SDN+Encrypted","/ping/80000","80000","13.936","1000","0","50","80155000","71.76","5616.78","13.936"
"Docker+SDN+Encrypted","/ping/90000","90000","14.837","1000","0","50","90155000","67.40","5934.12","14.837"
"Docker+SDN+Encrypted","/ping/100000","100000","16.425","1000","0","50","100155000","60.88","5954.94","16.425"
"Docker+SDN+Encrypted","/ping/100000","100000","15.861","1000","0","50","100155000","63.05","6166.46","15.861"
"Docker+SDN+Encrypted","/ping/200000","200000","30.287","1000","0","50","200155000","33.02","6453.71","30.287"
"Docker+SDN+Encrypted","/ping/300000","300000","49.062","1000","0","50","300155000","20.38","5974.53","49.062"
"Docker+SDN+Encrypted","/ping/400000","400000","57.291","1000","0","50","400155000","17.45","6820.91","57.291"
"Docker+SDN+Encrypted","/ping/500000","500000","72.491","1000","0","50","500155000","13.79","6737.85","72.491"
"Docker+SDN+Encrypted","/ping/10","10","2.630","1000","0","50","165000","380.26","61.27","2.630"
"Docker+SDN+Encrypted","/ping/20","20","1.679","1000","0","50","175000","595.55","101.78","1.679"
"Docker+SDN+Encrypted","/ping/30","30","2.293","1000","0","50","185000","436.09","78.79","2.293"
"Docker+SDN+Encrypted","/ping/40","40","1.730","1000","0","50","195000","577.92","110.05","1.730"
"Docker+SDN+Encrypted","/ping/50","50","1.776","1000","0","50","205000","563.04","112.72","1.776"
"Docker+SDN+Encrypted","/ping/60","60","1.999","1000","0","50","215000","500.13","105.01","1.999"
"Docker+SDN+Encrypted","/ping/70","70","2.358","1000","0","50","225000","424.03","93.17","2.358"
"Docker+SDN+Encrypted","/ping/80","80","2.559","1000","0","50","235000","390.80","89.69","2.559"
"Docker+SDN+Encrypted","/ping/90","90","1.817","1000","0","50","245000","550.37","131.68","1.817"
"Docker+SDN+Encrypted","/ping/100","100","2.621","1000","0","50","255000","381.56","95.02","2.621"
"Docker+SDN+Encrypted","/ping/100","100","2.114","1000","0","50","255000","472.94","117.77","2.114"
"Docker+SDN+Encrypted","/ping/200","200","2.195","1000","0","50","355000","455.48","157.91","2.195"
"Docker+SDN+Encrypted","/ping/300","300","1.723","1000","0","50","455000","580.51","257.94","1.723"
"Docker+SDN+Encrypted","/ping/400","400","2.603","1000","0","50","555000","384.14","208.20","2.603"
"Docker+SDN+Encrypted","/ping/500","500","2.148","1000","0","50","655000","465.54","297.78","2.148"
"Docker+SDN+Encrypted","/ping/600","600","2.263","1000","0","50","755000","441.88","325.80","2.263"
"Docker+SDN+Encrypted","/ping/700","700","2.200","1000","0","50","855000","454.50","379.49","2.200"
"Docker+SDN+Encrypted","/ping/800","800","2.411","1000","0","50","955000","414.82","386.87","2.411"
"Docker+SDN+Encrypted","/ping/900","900","2.531","1000","0","50","1055000","395.12","407.08","2.531"
"Docker+SDN+Encrypted","/ping/1000","1000","1.838","1000","0","50","1155000","544.09","613.70","1.838"
"Docker+SDN+Encrypted","/ping/1000","1000","2.448","1000","0","50","1155000","408.43","460.69","2.448"
"Docker+SDN+Encrypted","/ping/2000","2000","2.694","1000","0","50","2155000","371.17","781.12","2.694"
"Docker+SDN+Encrypted","/ping/3000","3000","2.842","1000","0","50","3155000","351.91","1084.26","2.842"
"Docker+SDN+Encrypted","/ping/4000","4000","3.193","1000","0","50","4155000","313.18","1270.78","3.193"
"Docker+SDN+Encrypted","/ping/5000","5000","3.115","1000","0","50","5155000","320.99","1615.90","3.115"
"Docker+SDN+Encrypted","/ping/6000","6000","3.333","1000","0","50","6155000","300.01","1803.30","3.333"
"Docker+SDN+Encrypted","/ping/7000","7000","3.409","1000","0","50","7155000","293.32","2049.52","3.409"
"Docker+SDN+Encrypted","/ping/8000","8000","4.970","1000","0","50","8155000","201.22","1602.48","4.970"
"Docker+SDN+Encrypted","/ping/9000","9000","3.934","1000","0","50","9155000","254.21","2272.75","3.934"
"Docker+SDN+Encrypted","/ping/10000","10000","3.825","1000","0","50","10155000","261.46","2592.85","3.825"
"Docker+SDN+Encrypted","/ping/10000","10000","4.382","1000","0","50","10155000","228.18","2262.88","4.382"
"Docker+SDN+Encrypted","/ping/20000","20000","5.274","1000","0","50","20155000","189.61","3732.09","5.274"
